Freq.,V(out5)
6.90296282729939e+006,1.81811183087269e-001,-5.36650035024812e-002
6.90774925517850e+006,1.81710322119635e-001,-5.39744825783042e-002
6.91253900190669e+006,1.81608597901736e-001,-5.42845890469114e-002
6.91733206978522e+006,1.81506003797768e-001,-5.45953211726736e-002
6.92212846111691e+006,1.81402533147725e-001,-5.49066771734084e-002
6.92692817820623e+006,1.81298179268001e-001,-5.52186552210116e-002
6.93173122335919e+006,1.81192935451543e-001,-5.55312534401755e-002
6.93653759888345e+006,1.81086794967576e-001,-5.58444699086032e-002
6.94134730708823e+006,1.80979751062404e-001,-5.61583026557092e-002
6.94616035028439e+006,1.80871796959093e-001,-5.64727496626685e-002
6.95097673078435e+006,1.80762925857909e-001,-5.67878088621539e-002
6.95579645090217e+006,1.80653130936241e-001,-5.71034781371726e-002
6.96061951295349e+006,1.80542405349461e-001,-5.74197553209257e-002
6.96544591925556e+006,1.80430742230209e-001,-5.77366381964210e-002
6.97027567212726e+006,1.80318134689340e-001,-5.80541244957699e-002
6.97510877388904e+006,1.80204575815896e-001,-5.83722118996979e-002
6.97994522686299e+006,1.80090058677048e-001,-5.86908980370878e-002
6.98478503337280e+006,1.79974576318750e-001,-5.90101804844185e-002
6.98962819574376e+006,1.79858121765930e-001,-5.93300567653398e-002
6.99447471630279e+006,1.79740688022475e-001,-5.96505243503273e-002
6.99932459737842e+006,1.79622268071639e-001,-5.99715806553696e-002
7.00417784130077e+006,1.79502854876211e-001,-6.02932230426166e-002
7.00903445040161e+006,1.79382441379021e-001,-6.06154488190317e-002
7.01389442701432e+006,1.79261020503024e-001,-6.09382552361212e-002
7.01875777347388e+006,1.79138585151356e-001,-6.12616394892340e-002
7.02362449211689e+006,1.79015128208185e-001,-6.15855987175665e-002
7.02849458528160e+006,1.78890642538475e-001,-6.19101300030596e-002
7.03336805530785e+006,1.78765120988517e-001,-6.22352303700490e-002
7.03824490453712e+006,1.78638556386314e-001,-6.25608967846728e-002
7.04312513531250e+006,1.78510941541683e-001,-6.28871261546551e-002
7.04800874997871e+006,1.78382269246795e-001,-6.32139153283008e-002
7.05289575088211e+006,1.78252532276112e-001,-6.35412610946555e-002
7.05778614037066e+006,1.78121723387359e-001,-6.38691601820554e-002
7.06267992079397e+006,1.77989835321422e-001,-6.41976092581323e-002
7.06757709450326e+006,1.77856860802592e-001,-6.45266049293994e-002
7.07247766385142e+006,1.77722792539389e-001,-6.48561437401947e-002
7.07738163119291e+006,1.77587623224505e-001,-6.51862221729482e-002
7.08228899888388e+006,1.77451345535489e-001,-6.55168366466488e-002
7.08719976928208e+006,1.77313952134782e-001,-6.58479835173366e-002
7.09211394474691e+006,1.77175435670500e-001,-6.61796590760644e-002
7.09703152763939e+006,1.77035788776581e-001,-6.65118595506844e-002
7.10195252032219e+006,1.76895004073302e-001,-6.68445811027671e-002
7.10687692515963e+006,1.76753074167582e-001,-6.71778198286216e-002
7.11180474451764e+006,1.76609991653678e-001,-6.75115717586850e-002
7.11673598076381e+006,1.76465749113200e-001,-6.78458328559983e-002
7.12167063626737e+006,1.76320339115836e-001,-6.81805990171006e-002
7.12660871339918e+006,1.76173754219995e-001,-6.85158660699286e-002
7.13155021453177e+006,1.76025986972711e-001,-6.88516297746153e-002
7.13649514203930e+006,1.75877029910751e-001,-6.91878858216915e-002
7.14144349829755e+006,1.75726875560439e-001,-6.95246298331102e-002
7.14639528568400e+006,1.75575516438812e-001,-6.98618573601203e-002
7.15135050657774e+006,1.75422945053518e-001,-7.01995638837578e-002
7.15630916335952e+006,1.75269153903952e-001,-7.05377448136452e-002
7.16127125841175e+006,1.75114135480981e-001,-7.08763954878796e-002
7.16623679411847e+006,1.74957882268348e-001,-7.12155111726179e-002
7.17120577286540e+006,1.74800386742492e-001,-7.15550870612100e-002
7.17617819703989e+006,1.74641641373419e-001,-7.18951182732185e-002
7.18115406903096e+006,1.74481638625390e-001,-7.22355998549827e-002
7.18613339122929e+006,1.74320370957152e-001,-7.25765267783117e-002
7.19111616602720e+006,1.74157830822770e-001,-7.29178939400076e-002
7.19610239581868e+006,1.73994010672059e-001,-7.32596961618585e-002
7.20109208299939e+006,1.73828902951178e-001,-7.36019281890629e-002
7.20608522996663e+006,1.73662500103522e-001,-7.39445846908076e-002
7.21108183911938e+006,1.73494794570055e-001,-7.42876602590502e-002
7.21608191285827e+006,1.73325778789615e-001,-7.46311494083997e-002
7.22108545358560e+006,1.73155445200706e-001,-7.49750465752327e-002
7.22609246370534e+006,1.72983786240644e-001,-7.53193461174352e-002
7.23110294562312e+006,1.72810794347339e-001,-7.56640423136545e-002
7.23611690174625e+006,1.72636461959459e-001,-7.60091293630615e-002
7.24113433448369e+006,1.72460781517300e-001,-7.63546013844381e-002
7.24615524624608e+006,1.72283745463247e-001,-7.67004524164317e-002
7.25117963944575e+006,1.72105346242806e-001,-7.70466764158717e-002
7.25620751649666e+006,1.71925576305094e-001,-7.73932672582912e-002
7.26123887981448e+006,1.71744428103346e-001,-7.77402187372346e-002
7.26627373181655e+006,1.71561894096434e-001,-7.80875245630568e-002
7.27131207492187e+006,1.71377966748583e-001,-7.84351783634206e-002
7.27635391155113e+006,1.71192638530846e-001,-7.87831736820661e-002
7.28139924412670e+006,1.71005901921754e-001,-7.91315039786718e-002
7.28644807507262e+006,1.70817749407736e-001,-7.94801626281475e-002
7.29150040681463e+006,1.70628173484306e-001,-7.98291429207528e-002
7.29655624178011e+006,1.70437166656699e-001,-8.01784380608145e-002
7.30161558239818e+006,1.70244721440771e-001,-8.05280411665285e-002
7.30667843109960e+006,1.70050830363614e-001,-8.08779452697691e-002
7.31174479031683e+006,1.69855485964678e-001,-8.12281433154203e-002
7.31681466248403e+006,1.69658680796282e-001,-8.15786281609534e-002
7.32188805003702e+006,1.69460407424837e-001,-8.19293925759637e-002
7.32696495541334e+006,1.69260658431401e-001,-8.22804292417823e-002
7.33204538105219e+006,1.69059426412765e-001,-8.26317307508552e-002
7.33712932939448e+006,1.68856703982264e-001,-8.29832896066139e-002
7.34221680288282e+006,1.68652483770586e-001,-8.33350982228140e-002
7.34730780396149e+006,1.68446758426799e-001,-8.36871489234064e-002
7.35240233507648e+006,1.68239520619423e-001,-8.40394339413224e-002
7.35750039867547e+006,1.68030763037010e-001,-8.43919454194101e-002
7.36260199720784e+006,1.67820478389398e-001,-8.47446754089778e-002
7.36770713312468e+006,1.67608659408360e-001,-8.50976158696357e-002
7.37281580887875e+006,1.67395298849031e-001,-8.54507586690247e-002
7.37792802692455e+006,1.67180389490494e-001,-8.58040955824895e-002
7.38304378971824e+006,1.66963924136898e-001,-8.61576182927829e-002
7.38816309971771e+006,1.66745895618625e-001,-8.65113183894295e-002
7.39328595938256e+006,1.66526296792834e-001,-8.68651873684035e-002
7.39841237117407e+006,1.66305120545206e-001,-8.72192166320358e-002
7.40354233755524e+006,1.66082359790305e-001,-8.75733974885455e-002
7.40867586099079e+006,1.65858007473111e-001,-8.79277211518060e-002
7.41381294394713e+006,1.65632056569705e-001,-8.82821787410055e-002
7.41895358889238e+006,1.65404500088681e-001,-8.86367612798417e-002
7.42409779829638e+006,1.65175331072101e-001,-8.89914596972309e-002
7.42924557463070e+006,1.64944542596450e-001,-8.93462648261507e-002
7.43439692036858e+006,1.64712127773872e-001,-8.97011674038501e-002
7.43955183798501e+006,1.64478079753484e-001,-9.00561580713750e-002
7.44471032995669e+006,1.64242391722032e-001,-9.04112273733958e-002
7.44987239876203e+006,1.64005056905601e-001,-9.07663657578401e-002
7.45503804688115e+006,1.63766068570307e-001,-9.11215635757039e-002
7.46020727679592e+006,1.63525420023722e-001,-9.14768110811085e-002
7.46538009098991e+006,1.63283104615775e-001,-9.18320984311792e-002
7.47055649194840e+006,1.63039115740563e-001,-9.21874156846347e-002
7.47573648215842e+006,1.62793446836755e-001,-9.25427528033866e-002
7.48092006410870e+006,1.62546091389220e-001,-9.28980996510750e-002
7.48610724028973e+006,1.62297042930458e-001,-9.32534459935046e-002
7.49129801319368e+006,1.62046295041211e-001,-9.36087814983976e-002
7.49649238531448e+006,1.61793841352194e-001,-9.39640957351421e-002
7.50169035914779e+006,1.61539675545456e-001,-9.43193781745131e-002
7.50689193719099e+006,1.61283791355164e-001,-9.46746181893044e-002
7.51209712194319e+006,1.61026182569132e-001,-9.50298050534547e-002
7.51730591590523e+006,1.60766843030297e-001,-9.53849279420000e-002
7.52251832157970e+006,1.60505766637570e-001,-9.57399759318085e-002
7.52773434147092e+006,1.60242947347424e-001,-9.60949380006890e-002
7.53295397808493e+006,1.59978379175374e-001,-9.64498030277938e-002
7.53817723392954e+006,1.59712056196914e-001,-9.68045597933992e-002
7.54340411151425e+006,1.59443972549094e-001,-9.71591969789890e-002
7.54863461335036e+006,1.59174122431689e-001,-9.75137031674803e-002
7.55386874195086e+006,1.58902500108964e-001,-9.78680668426354e-002
7.55910649983051e+006,1.58629099910373e-001,-9.82222763900749e-002
7.56434788950580e+006,1.58353916232534e-001,-9.85763200965116e-002
7.56959291349498e+006,1.58076943540334e-001,-9.89301861499951e-002
7.57484157431804e+006,1.57798176368347e-001,-9.92838626405232e-002
7.58009387449671e+006,1.57517609322160e-001,-9.96373375594522e-002
7.58534981655447e+006,1.57235237079944e-001,-9.99905988000213e-002
7.59060940301656e+006,1.56951054393802e-001,-1.00343634157679e-001
7.59587263640996e+006,1.56665056091048e-001,-1.00696431329910e-001
7.60113951926340e+006,1.56377237075986e-001,-1.01048977916342e-001
7.60641005410739e+006,1.56087592330933e-001,-1.01401261419549e-001
7.61168424347415e+006,1.55796116917838e-001,-1.01753269244594e-001
7.61696208989770e+006,1.55502805979921e-001,-1.02104988699784e-001
7.62224359591379e+006,1.55207654742896e-001,-1.02456406996416e-001
7.62752876405993e+006,1.54910658516456e-001,-1.02807511249913e-001
7.63281759687541e+006,1.54611812695771e-001,-1.03158288479098e-001
7.63811009690125e+006,1.54311112762980e-001,-1.03508725607440e-001
7.64340626668025e+006,1.54008554288956e-001,-1.03858809462611e-001
7.64870610875698e+006,1.53704132934297e-001,-1.04208526777384e-001
7.65400962567775e+006,1.53397844450942e-001,-1.04557864190336e-001
7.65931681999067e+006,1.53089684683866e-001,-1.04906808245136e-001
7.66462769424558e+006,1.52779649572838e-001,-1.05255345392001e-001
7.66994225099412e+006,1.52467735153076e-001,-1.05603461987719e-001
7.67526049278968e+006,1.52153937557769e-001,-1.05951144296305e-001
7.68058242218742e+006,1.51838253018727e-001,-1.06298378489248e-001
7.68590804174429e+006,1.51520677868441e-001,-1.06645150646512e-001
7.69123735401898e+006,1.51201208541621e-001,-1.06991446756413e-001
7.69657036157199e+006,1.50879841576264e-001,-1.07337252716928e-001
7.70190706696557e+006,1.50556573615761e-001,-1.07682554335585e-001
7.70724747276377e+006,1.50231401410004e-001,-1.08027337330566e-001
7.71259158153239e+006,1.49904321817164e-001,-1.08371587331095e-001
7.71793939583903e+006,1.49575331805252e-001,-1.08715289878455e-001
7.72329091825306e+006,1.49244428453175e-001,-1.09058430426143e-001
7.72864615134564e+006,1.48911608953219e-001,-1.09400994340888e-001
7.73400509768971e+006,1.48576870611580e-001,-1.09742966903537e-001
7.73936775985998e+006,1.48240210850571e-001,-1.10084333309613e-001
7.74473414043297e+006,1.47901627210110e-001,-1.10425078669837e-001
7.75010424198697e+006,1.47561117348662e-001,-1.10765188011920e-001
7.75547806710206e+006,1.47218679045745e-001,-1.11104646279885e-001
7.76085561836010e+006,1.46874310202687e-001,-1.11443438336233e-001
7.76623689834477e+006,1.46528008844410e-001,-1.11781548962645e-001
7.77162190964152e+006,1.46179773121295e-001,-1.12118962859941e-001
7.77701065483758e+006,1.45829601310250e-001,-1.12455664650061e-001
7.78240313652200e+006,1.45477491816304e-001,-1.12791638876931e-001
7.78779935728562e+006,1.45123443174580e-001,-1.13126870006614e-001
7.79319931972105e+006,1.44767454051043e-001,-1.13461342429484e-001
7.79860302642274e+006,1.44409523244939e-001,-1.13795040460482e-001
7.80401047998691e+006,1.44049649689734e-001,-1.14127948340244e-001
7.80942168301158e+006,1.43687832454583e-001,-1.14460050236729e-001
7.81483663809658e+006,1.43324070746103e-001,-1.14791330245734e-001
7.82025534784356e+006,1.42958363910014e-001,-1.15121772392427e-001
7.82567781485593e+006,1.42590711432102e-001,-1.15451360632521e-001
7.83110404173895e+006,1.42221112939993e-001,-1.15780078853045e-001
7.83653403109966e+006,1.41849568205060e-001,-1.16107910874069e-001
7.84196778554691e+006,1.41476077143073e-001,-1.16434840450183e-001
7.84740530769137e+006,1.41100639816332e-001,-1.16760851270802e-001
7.85284660014551e+006,1.40723256434835e-001,-1.17085926962644e-001
7.85829166552362e+006,1.40343927357741e-001,-1.17410051090171e-001
7.86374050644180e+006,1.39962653094913e-001,-1.17733207157416e-001
7.86919312551795e+006,1.39579434308120e-001,-1.18055378609691e-001
7.87464952537181e+006,1.39194271812915e-001,-1.18376548834078e-001
7.88010970862492e+006,1.38807166579537e-001,-1.18696701161759e-001
7.88557367790065e+006,1.38418119734578e-001,-1.19015818869066e-001
7.89104143582416e+006,1.38027132562430e-001,-1.19333885179127e-001
7.89651298502246e+006,1.37634206506174e-001,-1.19650883263763e-001
7.90198832812438e+006,1.37239343169865e-001,-1.19966796243976e-001
7.90746746776056e+006,1.36842544318750e-001,-1.20281607193067e-001
7.91295040656347e+006,1.36443811881511e-001,-1.20595299136915e-001
7.91843714716741e+006,1.36043147951307e-001,-1.20907855056243e-001
7.92392769220849e+006,1.35640554786510e-001,-1.21219257888678e-001
7.92942204432466e+006,1.35236034813189e-001,-1.21529490529385e-001
7.93492020615571e+006,1.34829590625020e-001,-1.21838535833969e-001
7.94042218034324e+006,1.34421224985527e-001,-1.22146376619431e-001
7.94592796953068e+006,1.34010940828971e-001,-1.22452995666395e-001
7.95143757636333e+006,1.33598741261459e-001,-1.22758375720602e-001
7.95695100348827e+006,1.33184629562207e-001,-1.23062499495212e-001
7.96246825355446e+006,1.32768609185127e-001,-1.23365349671898e-001
7.96798932921267e+006,1.32350683758976e-001,-1.23666908903822e-001
7.97351423311552e+006,1.31930857089509e-001,-1.23967159816858e-001
7.97904296791747e+006,1.31509133160555e-001,-1.24266085011110e-001
7.98457553627482e+006,1.31085516133762e-001,-1.24563667064350e-001
7.99011194084570e+006,1.30660010351876e-001,-1.24859888532355e-001
7.99565218429010e+006,1.30232620337863e-001,-1.25154731952087e-001
8.00119626926984e+006,1.29803350796641e-001,-1.25448179843426e-001
8.00674419844860e+006,1.29372206616503e-001,-1.25740214710698e-001
8.01229597449190e+006,1.28939192869316e-001,-1.26030819046292e-001
8.01785160006710e+006,1.28504314811929e-001,-1.26319975330771e-001
8.02341107784342e+006,1.28067577887210e-001,-1.26607666036351e-001
8.02897441049193e+006,1.27628987724634e-001,-1.26893873629038e-001
8.03454160068554e+006,1.27188550141043e-001,-1.27178580570503e-001
8.04011265109904e+006,1.26746271142259e-001,-1.27461769320077e-001
8.04568756440905e+006,1.26302156922685e-001,-1.27743422337693e-001
8.05126634329405e+006,1.25856213867277e-001,-1.28023522085553e-001
8.05684899043439e+006,1.25408448551531e-001,-1.28302051030818e-001
8.06243550851227e+006,1.24958867742857e-001,-1.28578991647384e-001
8.06802590021173e+006,1.24507478400239e-001,-1.28854326419241e-001
8.07362016821872e+006,1.24054287676177e-001,-1.29128037841734e-001
8.07921831522100e+006,1.23599302916645e-001,-1.29400108424425e-001
8.08482034390822e+006,1.23142531661338e-001,-1.29670520693897e-001
8.09042625697191e+006,1.22683981645157e-001,-1.29939257195340e-001
8.09603605710543e+006,1.22223660798032e-001,-1.30206300495683e-001
8.10164974700402e+006,1.21761577245487e-001,-1.30471633185975e-001
8.10726732936482e+006,1.21297739309936e-001,-1.30735237883169e-001
8.11288880688679e+006,1.20832155509808e-001,-1.30997097233797e-001
8.11851418227080e+006,1.20364834560862e-001,-1.31257193915657e-001
8.12414345821957e+006,1.19895785376497e-001,-1.31515510640393e-001
8.12977663743770e+006,1.19425017067690e-001,-1.31772030156499e-001
8.13541372263168e+006,1.18952538943589e-001,-1.32026735251620e-001
8.14105471650986e+006,1.18478360511651e-001,-1.32279608755050e-001
8.14669962178248e+006,1.18002491477909e-001,-1.32530633540337e-001
8.15234844116163e+006,1.17524941747569e-001,-1.32779792528198e-001
8.15800117736132e+006,1.17045721423779e-001,-1.33027068689131e-001
8.16365783309742e+006,1.16564840809789e-001,-1.33272445045600e-001
8.16931841108769e+006,1.16082310407269e-001,-1.33515904674976e-001
8.17498291405177e+006,1.15598140917329e-001,-1.33757430712560e-001
8.18065134471119e+006,1.15112343239941e-001,-1.33997006353848e-001
8.18632370578935e+006,1.14624928474190e-001,-1.34234614857111e-001
8.19200000001157e+006,1.14135907918574e-001,-1.34470239546458e-001
8.19768023010504e+006,1.13645293069593e-001,-1.34703863814660e-001
8.20336439879884e+006,1.13153095622973e-001,-1.34935471125436e-001
8.20905250882395e+006,1.12659327472890e-001,-1.35165045016336e-001
8.21474456291324e+006,1.12164000711666e-001,-1.35392569101556e-001
8.22044056380147e+006,1.11667127629246e-001,-1.35618027074958e-001
8.22614051422530e+006,1.11168720713260e-001,-1.35841402712379e-001
8.23184441692329e+006,1.10668792648787e-001,-1.36062679874398e-001
8.23755227463590e+006,1.10167356317201e-001,-1.36281842509595e-001
8.24326409010548e+006,1.09664424796262e-001,-1.36498874656923e-001
8.24897986607630e+006,1.09160011359742e-001,-1.36713760448342e-001
8.25469960529452e+006,1.08654129476151e-001,-1.36926484112172e-001
8.26042331050820e+006,1.08146792808903e-001,-1.37137029975443e-001
8.26615098446732e+006,1.07638015214968e-001,-1.37345382466637e-001
8.27188262992375e+006,1.07127810745118e-001,-1.37551526118630e-001
8.27761824963128e+006,1.06616193641780e-001,-1.37755445571716e-001
8.28335784634560e+006,1.06103178339907e-001,-1.37957125575768e-001
8.28910142282433e+006,1.05588779464509e-001,-1.38156550993792e-001
8.29484898182698e+006,1.05073011831477e-001,-1.38353706803663e-001
8.30060052611497e+006,1.04555890444752e-001,-1.38548578102228e-001
8.30635605845167e+006,1.04037430497056e-001,-1.38741150106983e-001
8.31211558160234e+006,1.03517647368088e-001,-1.38931408159304e-001
8.31787909833414e+006,1.02996556623240e-001,-1.39119337726979e-001
8.32364661141619e+006,1.02474174012794e-001,-1.39304924407537e-001
8.32941812361950e+006,1.01950515471326e-001,-1.39488153930014e-001
8.33519363771701e+006,1.01425597115510e-001,-1.39669012158528e-001
8.34097315648358e+006,1.00899435243061e-001,-1.39847485094870e-001
8.34675668269601e+006,1.00372046332141e-001,-1.40023558880661e-001
8.35254421913300e+006,9.98434470393899e-002,-1.40197219800788e-001
8.35833576857520e+006,9.93136541987055e-002,-1.40368454285489e-001
8.36413133380517e+006,9.87826848198118e-002,-1.40537248913439e-001
8.36993091760741e+006,9.82505560868012e-002,-1.40703590414250e-001
8.37573452276835e+006,9.77172853563871e-002,-1.40867465671254e-001
8.38154215207634e+006,9.71828901569121e-002,-1.41028861723703e-001
8.38735380832168e+006,9.66473881863122e-002,-1.41187765769896e-001
8.39316949429660e+006,9.61107973097079e-002,-1.41344165169716e-001
8.39898921279526e+006,9.55731355596804e-002,-1.41498047446730e-001
8.40481296661376e+006,9.50344211328853e-002,-1.41649400291197e-001
8.41064075855015e+006,9.44946723880575e-002,-1.41798211562728e-001
8.41647259140440e+006,9.39539078453058e-002,-1.41944469292293e-001
8.42230846797843e+006,9.34121461839858e-002,-1.42088161685047e-001
8.42814839107611e+006,9.28694062401838e-002,-1.42229277122840e-001
8.43399236350326e+006,9.23257070048282e-002,-1.42367804166398e-001
8.43984038806761e+006,9.17810676223599e-002,-1.42503731558040e-001
8.44569246757888e+006,9.12355073878915e-002,-1.42637048223994e-001
8.45154860484871e+006,9.06890457454647e-002,-1.42767743276632e-001
8.45740880269071e+006,9.01417022859963e-002,-1.42895806016839e-001
8.46327306392041e+006,8.95934967447694e-002,-1.43021225936536e-001
8.46914139135533e+006,8.90444489996079e-002,-1.43143992720711e-001
8.47501378781492e+006,8.84945790678016e-002,-1.43264096249811e-001
8.48089025612059e+006,8.79439071048372e-002,-1.43381526602062e-001
8.48677079909571e+006,8.73924534017014e-002,-1.43496274055260e-001
8.49265541956560e+006,8.68402383819683e-002,-1.43608329089452e-001
8.49854412035754e+006,8.62872825994957e-002,-1.43717682388872e-001
8.50443690430079e+006,8.57336067371377e-002,-1.43824324843561e-001
8.51033377422654e+006,8.51792316021072e-002,-1.43928247552437e-001
8.51623473296796e+006,8.46241781255431e-002,-1.44029441824163e-001
8.52213978336020e+006,8.40684673582509e-002,-1.44127899180114e-001
8.52804892824034e+006,8.35121204693594e-002,-1.44223611355703e-001
8.53396217044746e+006,8.29551587428746e-002,-1.44316570302473e-001
8.53987951282258e+006,8.23976035749405e-002,-1.44406768190089e-001
8.54580095820872e+006,8.18394764716626e-002,-1.44494197407924e-001
8.55172650945086e+006,8.12807990462501e-002,-1.44578850567212e-001
8.55765616939593e+006,8.07215930154255e-002,-1.44660720502307e-001
8.56358994089287e+006,8.01618801977302e-002,-1.44739800272786e-001
8.56952782679256e+006,7.96016825098317e-002,-1.44816083165061e-001
8.57546982994790e+006,7.90410219638414e-002,-1.44889562693769e-001
8.58141595321372e+006,7.84799206645300e-002,-1.44960232603672e-001
8.58736619944687e+006,7.79184008064067e-002,-1.45028086870797e-001
8.59332057150616e+006,7.73564846705376e-002,-1.45093119704400e-001
8.59927907225238e+006,7.67941946214872e-002,-1.45155325547888e-001
8.60524170454831e+006,7.62315531043732e-002,-1.45214699080788e-001
8.61120847125872e+006,7.56685826420406e-002,-1.45271235219504e-001
8.61717937525036e+006,7.51053058315682e-002,-1.45324929119085e-001
8.62315441939197e+006,7.45417453412391e-002,-1.45375776174320e-001
8.62913360655427e+006,7.39779239080966e-002,-1.45423772020719e-001
8.63511693960999e+006,7.34138643328235e-002,-1.45468912536028e-001
8.64110442143384e+006,7.28495894795939e-002,-1.45511193841191e-001
8.64709605490251e+006,7.22851222696433e-002,-1.45550612301282e-001
8.65309184289471e+006,7.17204856804720e-002,-1.45587164526683e-001
8.65909178829113e+006,7.11557027414270e-002,-1.45620847373980e-001
8.66509589397447e+006,7.05907965306276e-002,-1.45651657946827e-001
8.67110416282941e+006,7.00257901715279e-002,-1.45679593596790e-001
8.67711659774265e+006,6.94607068304121e-002,-1.45704651924239e-001
8.68313320160287e+006,6.88955697117502e-002,-1.45726830779003e-001
8.68915397730078e+006,6.83304020564119e-002,-1.45746128261112e-001
8.69517892772908e+006,6.77652271365182e-002,-1.45762542721303e-001
8.70120805578246e+006,6.72000682538252e-002,-1.45776072761887e-001
8.70724136435765e+006,6.66349487349500e-002,-1.45786717237123e-001
8.71327885635336e+006,6.60698919294879e-002,-1.45794475253329e-001
8.71932053467033e+006,6.55049212051160e-002,-1.45799346170164e-001
8.72536640221129e+006,6.49400599447186e-002,-1.45801329600041e-001
8.73141646188100e+006,6.43753315436552e-002,-1.45800425409220e-001
8.73747071658624e+006,6.38107594050900e-002,-1.45796633717478e-001
8.74352916923579e+006,6.32463669378706e-002,-1.45789954898698e-001
8.74959182274045e+006,6.26821775521169e-002,-1.45780389580808e-001
8.75565868001303e+006,6.21182146562974e-002,-1.45767938646042e-001
8.76172974396839e+006,6.15545016534730e-002,-1.45752603230794e-001
8.76780501752338e+006,6.09910619386817e-002,-1.45734384725671e-001
8.77388450359688e+006,6.04279188936691e-002,-1.45713284775463e-001
8.77996820510981e+006,5.98650958857963e-002,-1.45689305279024e-001
8.78605612498509e+006,5.93026162629809e-002,-1.45662448388927e-001
8.79214826614768e+006,5.87405033507300e-002,-1.45632716511489e-001
8.79824463152458e+006,5.81787804487986e-002,-1.45600112306102e-001
8.80434522404480e+006,5.76174708277674e-002,-1.45564638685321e-001
8.81045004663938e+006,5.70565977257053e-002,-1.45526298813988e-001
8.81655910224142e+006,5.64961843440528e-002,-1.45485096109335e-001
8.82267239378602e+006,5.59362538454079e-002,-1.45441034239767e-001
8.82878992421032e+006,5.53768293492090e-002,-1.45394117124980e-001
8.83491169645353e+006,5.48179339289432e-002,-1.45344348934748e-001
8.84103771345686e+006,5.42595906078465e-002,-1.45291734088655e-001
8.84716797816357e+006,5.37018223569992e-002,-1.45236277255203e-001
8.85330249351898e+006,5.31446520908868e-002,-1.45177983351000e-001
8.85944126247042e+006,5.25881026640878e-002,-1.45116857539791e-001
8.86558428796729e+006,5.20321968684568e-002,-1.45052905231985e-001
8.87173157296101e+006,5.14769574297544e-002,-1.44986132083182e-001
8.87788312040509e+006,5.09224070036995e-002,-1.44916543993494e-001
8.88403893325503e+006,5.03685681739426e-002,-1.44844147106355e-001
8.89019901446843e+006,4.98154634476824e-002,-1.44768947807520e-001
8.89636336700491e+006,4.92631152526661e-002,-1.44690952723782e-001
8.90253199382616e+006,4.87115459345700e-002,-1.44610168721831e-001
8.90870489789590e+006,4.81607777530480e-002,-1.44526602906962e-001
8.91488208217993e+006,4.76108328795663e-002,-1.44440262621763e-001
8.92106354964610e+006,4.70617333930993e-002,-1.44351155444763e-001
8.92724930326431e+006,4.65135012773984e-002,-1.44259289188961e-001
8.93343934600653e+006,4.59661584186933e-002,-1.44164671900461e-001
8.93963368084678e+006,4.54197266018979e-002,-1.44067311857040e-001
8.94583231076114e+006,4.48742275073748e-002,-1.43967217566123e-001
8.95203523872777e+006,4.43296827083803e-002,-1.43864397763830e-001
8.95824246772689e+006,4.37861136681088e-002,-1.43758861412875e-001
8.96445400074077e+006,4.32435417364307e-002,-1.43650617700927e-001
8.97066984075376e+006,4.27019881476320e-002,-1.43539676039099e-001
8.97688999075229e+006,4.21614740163455e-002,-1.43426046059907e-001
8.98311445372485e+006,4.16220203361643e-002,-1.43309737615527e-001
8.98934323266199e+006,4.10836479756086e-002,-1.43190760775895e-001
8.99557633055635e+006,4.05463776759507e-002,-1.43069125826874e-001
9.00181375040265e+006,4.00102300484772e-002,-1.42944843268147e-001
9.00805549519766e+006,3.94752255715229e-002,-1.42817923811339e-001
9.01430156794026e+006,3.89413845878026e-002,-1.42688378377865e-001
9.02055197163140e+006,3.84087273025016e-002,-1.42556218097028e-001
9.02680670927408e+006,3.78772737793142e-002,-1.42421454303772e-001
9.03306578387343e+006,3.73470439389535e-002,-1.42284098536278e-001
9.03932919843664e+006,3.68180575566080e-002,-1.42144162534393e-001
9.04559695597298e+006,3.62903342585184e-002,-1.42001658236609e-001
9.05186905949381e+006,3.57638935211171e-002,-1.41856597778697e-001
9.05814551201258e+006,3.52387546668158e-002,-1.41708993490372e-001
9.06442631654484e+006,3.47149368628945e-002,-1.41558857893900e-001
9.07071147610822e+006,3.41924591189512e-002,-1.41406203701067e-001
9.07700099372244e+006,3.36713402844572e-002,-1.41251043811140e-001
9.08329487240933e+006,3.31515990461461e-002,-1.41093391308213e-001
9.08959311519278e+006,3.26332539267697e-002,-1.40933259458908e-001
9.09589572509881e+006,3.21163232820899e-002,-1.40770661709738e-001
9.10220270515554e+006,3.16008252992645e-002,-1.40605611684698e-001
9.10851405839316e+006,3.10867779946739e-002,-1.40438123182603e-001
9.11482978784399e+006,3.05741992117989e-002,-1.40268210174692e-001
9.12114989654244e+006,3.00631066192840e-002,-1.40095886801681e-001
9.12747438752502e+006,2.95535177090369e-002,-1.39921167371498e-001
9.13380326383036e+006,2.90454497944091e-002,-1.39744066356234e-001
9.14013652849918e+006,2.85389200084711e-002,-1.39564598389967e-001
9.14647418457431e+006,2.80339453018928e-002,-1.39382778265610e-001
9.15281623510072e+006,2.75305424415811e-002,-1.39198620932362e-001
9.15916268312544e+006,2.70287280085662e-002,-1.39012141492936e-001
9.16551353169766e+006,2.65285183970099e-002,-1.38823355200950e-001
9.17186878386865e+006,2.60299298119323e-002,-1.38632277457776e-001
